UserID,MovieID,Rating
3733,1391,1.1432347
2995,1023,3.731011
4019,1807,3.1540604
3646,327,3.184767
5793,1826,4.574295
5914,0,3.899401
4866,883,2.963721
492,2061,3.2172945
490,523,4.907997
5751,1399,3.278063
2132,2740,3.9839475
4062,0,4.5318246
2076,280,4.1339664
2981,374,4.0102625
5660,1047,3.6050382
4333,1858,2.8687696
5075,0,4.117693
4175,891,3.6994777
2664,9,4.017614
1784,912,1.8022964
3679,1773,3.7628384
938,758,4.53787
690,144,4.0473495
5789,851,3.073724
1386,305,2.882245
518,2417,2.8094487
4014,0,3.9706407
4842,32,2.7864976
3545,2060,3.2731924
4105,455,1.1980546
1049,2965,3.305873
768,0,3.9833832
4729,829,4.5314426
710,0,4.205032
5736,1873,3.7962036
5778,0,4.142466
4395,1901,2.9305396
2681,1757,4.27029
635,2220,4.673006
5395,0,4.9247956
503,0,5.1811495
4489,126,4.186271
2436,963,2.5412068
3790,628,2.8092647
1111,2356,1.753048
1301,925,4.4220686
2039,1675,2.6152203
5548,984,4.6017957
1744,0,4.6614075
1835,819,4.169101
3258,2552,4.8148613
765,0,4.175514
4343,856,2.2182767
4446,1966,4.234104
1148,2509,3.215459
2435,2554,4.3842463
4713,1050,3.8629909
3945,0,4.22341
3297,607,4.488229
5882,2613,2.2687001
305,1391,2.736196
852,2283,3.2330494
703,0,4.2871556
2146,1258,3.2022429
1449,1577,3.370912
627,2967,4.964733
4378,2121,1.8317662
4913,0,4.6609206
4821,974,1.528379
529,738,3.98138
2308,778,3.6468892
4039,1535,1.8570715
4457,0,4.344266
1455,421,3.6042473
3760,219,3.3234394
1678,2824,5.103338
4435,1843,2.8128157
531,2849,3.6216707
5497,305,2.6127667
3537,2626,2.776589
3481,2555,3.4414866
4930,2252,4.7437153
5554,962,3.7522662
750,999,3.9471643
5081,0,3.5883775
16,2617,3.8647938
4081,242,3.2654598
2444,800,3.1287673
299,0,5.2748027
2186,0,4.596959
5075,259,2.3673742
1585,0,5.173139
233,1451,3.993145
2649,1969,3.5962408
1774,0,3.950692
5914,2342,1.0838919
441,1577,3.7494137
1714,1261,4.154086
729,0,4.1462064
887,889,3.9860077
1296,1516,2.8136292
4316,1446,3.5687318
1924,0,4.3271885
2262,1023,3.8127387
3409,1912,3.4718313
5385,935,3.871533
4130,2765,3.8408222
3652,2252,4.5211844
925,0,4.713447
4167,418,4.41156
5777,1130,1.4220245
3584,2091,3.3166316
1504,679,2.6686468
4576,851,2.7740154
3673,2761,4.2951393
329,0,4.563367
5304,1000,3.684674
2122,134,2.314118
3306,2470,3.1832848
2916,0,3.4990447
1149,891,2.3765166
3842,1740,1.822037
1756,1413,3.553451
4327,2820,3.679604
5365,0,3.6433663
1800,219,3.7918324
3932,2365,4.1141453
4320,2354,3.384096
763,2321,5.2707376
3052,2890,3.220263
291,2043,1.6230451
4215,748,3.4221714
23,1678,2.5462482
647,0,4.438007
1707,0,4.3820124
460,1453,2.4379733
2944,2176,2.7092414
1844,0,2.9934013
4338,922,4.558749
261,1151,3.7220402
4131,821,2.9375706
2775,362,3.1473532
1664,1224,2.8555987
6016,2619,3.5120559
4386,2610,3.0173025
5001,0,3.7568758
3400,908,2.6000814
293,519,2.963799
961,2061,2.7631338
2759,1399,3.4372454
2907,1493,2.705985
4301,678,3.1578557
1863,1932,3.552448
4664,890,3.0981572
4781,1253,3.2753167
2321,2314,4.447898
1735,1040,3.9082131
2743,1125,0.6816276
3951,927,3.8680623
407,0,4.077806
3610,476,4.4484444
2886,0,4.2202525
2605,465,3.5471518
1963,1659,3.997182
4821,1321,2.661145
4422,0,4.4081073
5231,1938,2.4040945
1633,1446,3.8057356
1387,1023,5.115357
2184,2022,4.293184
2822,2863,2.3068101
1258,0,5.4078884
5190,2023,1.4741073
3624,2573,3.294671
2242,0,4.589497
3618,277,3.3949296
5468,259,2.7697875
755,259,3.000118
1504,2603,1.8012207
3357,1938,3.2804458
927,2254,4.4216714
2444,2069,3.2636945
5392,0,4.067542
1394,497,2.8371375
5159,1735,3.8956604
3822,2250,2.8862634
2876,2465,3.2025778
2470,379,2.5139475
1277,1934,3.184948
1138,170,3.4050398
4377,2314,2.78916
4631,1031,3.3669543
4643,476,3.2258883
1131,0,4.8265553
5068,780,4.4060435
1399,1982,4.0039697
3423,77,3.7009468
5024,1996,3.811707
3679,1096,4.095867
1216,478,4.7442627
3078,0,4.391385
1978,0,3.637765
5804,1678,2.0053647
3778,1496,3.1979938
3749,2295,3.7584386
5878,1225,3.9353175
886,2509,3.6957614
5089,0,4.7015495
1008,1772,4.2307396
2283,1333,3.698691
3558,865,4.730245
4384,2812,3.357895
4251,1527,3.1243775
1360,2500,3.651809
3024,0,4.8731604
2763,907,3.324482
4444,1266,3.087747
3724,1651,3.6717172
5891,0,4.613018
3610,1216,3.2342687
1918,2087,4.9473505
2911,2352,1.3244786
4998,0,4.473979
5392,751,1.7800442
4685,669,3.916258
2057,530,2.227884
2118,467,2.652299
584,2059,3.2352254
4093,0,4.868249
4062,336,4.394978
1447,944,4.086169
2661,1461,3.2012684
3180,1482,4.1174035
214,0,4.903217
5655,521,2.4906614
5160,1837,2.1235425
4798,558,4.161752
3650,1682,3.057546
1002,733,3.8910916
3309,1264,2.638693
2650,1678,2.1998687
5082,1447,3.7504156
3835,2555,3.2900312
3677,0,4.1707387
413,0,3.5520232
1778,1041,4.335282
1746,924,1.9492643
5119,0,4.108378
5400,866,3.7919703
2286,2853,4.307405
4806,1779,3.7318614
2240,854,3.6022124
2381,1605,3.7956138
5534,1172,2.888127
750,2133,3.4730527
3472,695,4.1644444
4482,2353,3.7943797
5218,379,3.9511118
3489,2562,4.6569443
1645,2939,3.1424322
2672,0,4.3748875
3389,2854,3.8829584
4628,465,3.3835719
3944,927,4.1141577
5122,1582,3.0121684
568,1244,3.6233368
1182,2283,1.6863548
3876,655,1.6044347
4506,660,3.902344
3055,927,4.057112
1887,2363,4.36119
5555,0,3.687761
3432,178,1.3320284
2322,2752,3.2460172
5510,1322,2.9895887
2229,681,2.6624546
2932,332,3.3698423
3819,329,3.9132667
5285,1949,3.2657495
4914,998,3.4476986
1135,822,4.129325
5350,743,3.9522054
671,2979,3.5399113
3673,0,4.64117
5911,1735,3.3448257
300,2509,3.8422494
5450,403,3.8474553
3489,1826,3.9440503
2171,212,3.3790803
3951,877,3.7822692
855,939,3.5542004
4216,1828,4.464452
4350,1286,4.010704
2143,2250,2.4346497
1123,1639,3.4007394
5597,2011,3.6329432
4113,2826,1.3808806
2010,487,3.316144
3679,2225,2.951988
2389,530,3.2177594
4537,1952,2.2030938
2302,1837,3.3619022
5793,1364,3.034285
2247,1049,3.7175837
6000,2397,3.9171562
2626,1604,3.522967
2451,1398,3.498793
159,1456,3.1367269
1496,870,3.6666698
1744,875,4.8259964
350,1102,4.235978
5994,2554,4.402983
4428,122,4.3246727
4296,699,1.8910803
1376,797,2.5658581
1145,0,3.3876913
2451,2357,2.776524
5176,2676,2.7374234
5856,944,4.4165397
1153,1639,3.3592358
1390,919,3.132258
2774,423,3.5012527
5163,1746,4.179396
2932,2164,3.2192645
1289,901,4.5429764
5673,1787,3.2309277
3029,1023,4.1676655
2563,1130,1.5036225
3961,749,2.9799545
3219,0,3.3590763
1390,1719,4.582155
1719,0,4.2856984
1056,683,2.2806993
4683,0,3.3999825
2013,0,4.0338974
5044,134,2.2706728
1205,1372,3.4372213
3368,1752,3.2211223
820,2965,3.0233386
3443,859,2.2691364
3963,393,4.006382
5170,0,4.7144294
2731,1225,3.4611676
4446,617,1.4077343
5163,2513,3.8449752
5193,628,3.4876163
2905,1891,3.2104373
5748,396,2.706084
735,564,4.438217
5953,0,4.276623
522,2305,3.7549708
2036,854,2.843054
5969,948,2.8464377
3416,1211,3.4342356
4218,387,3.8347394
541,2982,3.6442926
3696,530,3.8100202
270,0,4.6100736
1179,548,4.8808365
784,903,3.63818
4373,816,4.430694
261,927,4.078541
174,1759,4.774798
3401,1928,2.0778396
3813,2446,3.952333
3961,2674,3.908755
4435,0,4.0403614
3632,2830,2.7919266
5317,975,2.6661823
3369,1033,4.054841
3679,1632,3.8623729
375,2774,1.1257958
514,997,3.7417047
1587,1547,2.7291572
2970,879,3.706231
1763,1461,2.7974544
5548,1442,4.1147585
3682,891,2.7537408
962,192,2.3030922
2114,0,4.569023
282,471,3.5048125
4284,2535,2.575839
4301,2711,4.3472204
1834,917,5.005927
3545,1436,3.2526622
3510,683,2.8918622
1179,562,4.166332
5749,2000,3.1575484
3529,934,3.5402575
300,2761,4.254385
4371,1760,4.9376545
4821,1456,2.8456707
5249,2337,3.560526
5103,1824,3.6943493
2639,2669,3.9550097
4524,2512,2.9346
2864,1201,3.9257991
4052,592,5.2367907
1598,1225,3.1542752
3318,1,2.8848825
4184,1757,2.9172206
60,2522,1.9159589
2406,1130,1.3074712
3616,2185,3.7009583
1941,2230,3.0804973
1755,991,1.3802196
3882,2307,3.0630567
2755,1399,4.2331915
2502,0,3.6323035
1028,368,3.466032
3648,829,5.100828
1406,991,3.550301
4407,1917,3.203665
4258,486,3.730341
3078,375,1.3257786
1683,2853,2.9115539
5644,1558,3.8853722
857,275,3.093467
2908,313,3.31629
4723,2419,2.7292342
1103,1837,2.5738022
5388,0,4.290367
3233,2252,4.4173107
5560,1252,2.3246331
5285,2440,4.5361166
4877,2715,4.1539917
4246,2006,2.6361372
1446,2619,2.4505901
2347,822,3.1226213
2625,2090,2.7148085
454,899,3.4203393
5268,2060,2.8144395
5777,984,4.530854
765,2158,2.5735216
3618,126,4.115661
5312,824,4.504982
4471,1410,3.144812
3091,921,4.4832773
34,911,3.1367364
2625,1772,4.5293612
1858,0,3.7668061
5162,2788,3.0443058
3831,848,3.5130591
1823,0,4.2224526
548,778,3.7335768
4576,420,2.8615632
3306,0,4.438785
4533,2034,3.7223144
893,2417,3.177187
4112,1956,2.9839647
3031,2002,4.240758
4423,2709,4.7264256
3049,0,4.4492784
4170,2060,3.6573186
982,263,4.596894
4191,306,2.2686355
3081,748,1.724524
4539,224,3.6999538
1446,693,3.470917
4551,0,4.5729284
4579,0,3.48409
4049,2546,3.403784
5631,0,4.07402
3639,2352,2.1576052
2646,19,3.3783672
3310,548,2.8827934
5411,1278,3.861352
5739,1716,3.0234444
1008,1407,4.311852
5669,1515,4.4728107
1397,62,2.2956078
3574,2230,3.6663585
3124,1275,3.3141987
2999,1461,3.4640079
586,2632,2.6229475
5984,1527,3.197943
3991,922,3.3896909
5011,1874,3.5969827
3516,0,3.87042
4269,2587,4.16773
3417,1875,4.438262
3046,2200,2.1100144
5428,318,3.1602745
4569,333,1.9589394
3095,1225,3.6021767
4726,0,4.642492
1261,409,3.3871887
1075,903,3.1804962
1419,530,1.6505365
1143,1417,3.8225288
3787,0,4.256586
3008,1872,4.7706175
5791,681,2.2015536
3229,2660,4.576647
2434,2045,0.8674968
1803,336,2.8185503
3290,2227,3.0670018
4960,682,2.888931
3310,1948,2.6674592
1825,2101,3.504798
235,1281,2.1184063
779,2670,3.390927
2300,2394,2.9794216
5954,1122,3.6128635
1603,1182,2.928871
548,1782,3.9034095
870,2269,4.353062
168,883,2.6977654
4709,1552,3.7251177
4713,0,4.435726
2625,2060,4.5721617
1714,2405,4.1960864
2855,483,3.179786
4046,734,4.3571987
1128,1678,2.8275914
1118,769,4.1572824
5777,866,4.1366982
3598,2597,2.72508
3204,2233,3.5804884
1935,2472,2.3913195
1934,2973,3.8524294
5886,1663,1.7601875
3940,266,2.4311929
4594,942,4.920954
293,2012,2.578208
1132,1712,3.4530568
5735,2669,2.7015355
4448,683,3.5523589
5515,599,4.1384497
3426,465,3.0323265
2019,19,2.326598
3420,0,4.626366
4116,0,4.3223047
4934,1394,1.7922404
5810,1303,3.1981547
926,1547,2.0151908
2353,926,3.729351
5835,1454,3.9926343
5825,0,3.5625978
2228,0,3.835049
848,1377,3.6675746
2010,457,3.5781512
3880,2420,2.4563978
3065,554,2.9171267
4013,673,4.022971
878,145,3.817288
147,1174,3.654282
1912,2261,4.070765
4167,1611,3.0339584
4019,2758,3.4092534
472,1461,3.139116
5648,1819,3.4687107
1013,0,3.7986054
1920,984,3.850638
4320,0,4.73834
5309,301,3.553267
4624,1055,3.7901878
1554,2090,2.708277
2162,2606,5.0945053
4266,226,1.2995505
4044,259,2.9581933
1494,158,1.9262928
3961,0,3.1849346
700,98,3.278922
3656,592,6.8344874
2114,1187,4.0884
3524,2018,3.0614545
2325,32,3.2488317
2939,2321,3.511097
3652,1327,3.6663377
3388,2861,2.2999098
71,105,3.1451712
1445,311,2.7174087
1315,826,3.448048
3152,8,2.9157226
4495,201,4.1628227
1873,2011,2.7919574
1765,1646,3.6946087
4646,1986,3.4166226
4930,0,4.9312735
792,0,3.7042804
5383,867,4.1779475
5327,157,3.2610285
1835,891,3.457642
3691,0,4.7777376
5975,877,3.4523754
1320,2439,3.119167
3683,2049,3.0375497
4436,1708,2.328998
5269,0,4.6555343
2483,1513,2.9585738
2104,219,2.4419699
5884,219,3.1985981
366,1206,3.9948046
3070,2556,3.8424158
3885,984,3.9456995
4269,56,4.169014
1693,0,4.2853456
5385,0,4.129899
2539,1252,3.540738
147,1874,4.105162
2858,1728,3.0221732
4053,18,2.890781
3993,465,3.6459932
5322,2176,2.4647744
834,1268,2.8345118
352,2018,2.8872948
1067,0,4.3871093
4404,1964,2.1683464
1611,1654,4.467235
240,2454,3.8496037
3576,2476,1.2642012
4211,995,3.5216656
1420,1542,2.9853158
1630,682,3.9159296
3366,2070,2.927206
1889,875,2.939048
1263,0,4.1745296
3766,2841,1.5468959
1597,2592,4.1092453
196,929,4.32394
4817,1473,3.4032893
5165,0,4.559949
1447,677,4.1484237
1182,1050,4.6848254
2635,866,3.4244087
3009,2352,2.197658
3608,791,3.5028057
4062,2314,4.491774
5430,1994,3.3681922
2095,0,4.2622023
676,1745,3.6765866
1679,2692,3.9833114
2879,420,3.2110374
547,2487,2.285248
1047,169,3.3418922
1321,2381,4.4405794
556,913,4.253707
2044,1657,3.8123899
5999,2021,3.8698246
1327,0,4.220618
3755,2446,4.8471136
4113,668,2.340904
4682,0,3.7813244
932,0,4.328943
1753,1659,3.025132
3417,0,3.7606845
223,984,3.2094116
1972,226,1.7365947
4579,0,3.48409
1756,860,2.988662
390,1771,2.8602195
5106,2453,1.2934904
2831,866,3.227281
194,0,4.5260653
2381,1325,3.45486
327,1843,2.702125
1202,3010,4.6109123
228,2436,2.949413
1445,2911,4.2086954
5354,1442,3.442572
3588,782,2.362677
2279,2068,3.706297
3951,931,3.9628553
2852,0,3.7999802
5641,2433,4.110129
1418,1805,3.2883186
2824,902,3.429617
2008,1014,4.631256
4946,0,4.3220434
5036,1006,4.0453186
3073,1427,3.8296623
548,2600,4.0428457
5555,2446,4.004823
1493,130,3.7106647
3724,2301,3.219001
5009,313,4.136447
2517,0,4.5770216
1757,1368,2.5810597
253,0,4.071762
4800,1527,5.233094
5911,523,4.279438
887,1871,3.7707853
3224,645,2.5641508
4005,0,3.821992
2476,312,4.1852674
4560,475,3.5423927
2166,0,2.534363
5275,998,3.9909487
3822,30,3.6713455
1283,169,3.821963
3673,2093,2.674189
3530,530,1.9627277
2146,405,1.9209895
42,480,4.029696
5108,465,3.1545014
3299,1201,3.1732988
4661,497,2.5923104
4746,528,2.6205146
5308,670,3.1001618
5699,939,3.9770384
2040,1308,4.3781214
2923,1413,4.309882
3716,1147,3.0873475
762,2009,3.4474366
5516,2315,2.3577652
1881,696,2.853582
4361,0,3.1991045
2054,0,4.7941737
6034,1873,3.1138124
5167,893,4.225024
1696,277,3.6779547
2988,855,4.714734
5499,1874,3.9827878
1923,2733,3.2216234
4977,2337,2.823594
1541,2009,3.629098
4342,1063,3.5874622
1200,0,4.068888
4960,944,3.570291
185,1486,3.7788377
2534,1775,4.42331
4805,0,4.5841494
1914,1409,2.7703655
678,2068,4.003113
968,0,4.3905206
1899,515,2.930455
3574,743,3.5162497
1630,1020,4.471579
4104,0,3.7139618
137,748,3.042076
3110,1244,2.5474677
3176,0,5.094364
5923,2324,2.7595615
4703,20,2.175663
3943,2600,2.992204
5539,0,4.1617346
867,2044,3.200998
31,2397,3.8043447
1664,2176,3.5729425
5193,0,4.17811
3776,986,2.1626477
913,312,3.5418339
3116,595,3.892976
5876,314,2.9551258
5084,0,4.867155
5548,1405,2.967401
60,2158,1.5771042
4703,748,2.0799787
3883,1913,1.9562193
3727,1712,4.066945
4139,306,2.348744
5304,1626,4.3290873
5110,2251,3.9905174
4424,851,2.8936644
5164,888,3.2929149
121,126,4.2797594
1272,2530,2.9926531
4456,2800,4.1907935
5778,458,1.9380128
1499,1454,4.143149
2321,2325,4.1716857
3749,205,1.6487007
1447,465,3.4115677
4446,0,3.8627284
4529,0,3.6788096
1514,1117,4.330408
3318,2619,3.0646663
3932,0,4.614599
5680,1659,3.6803906
100,0,4.8418336
3589,379,3.6161556
5163,890,2.3180966
3388,2811,2.597686
786,2252,4.059504
1920,469,3.5511184
1956,381,2.5529032
2036,900,3.4741569
127,1014,5.3497477
2779,951,2.2566757
4089,1996,3.210906
2036,668,1.8723347
5478,1164,4.5888405
1354,0,4.350795
46,2472,3.076437
612,0,4.081867
867,88,5.2192497
20,1452,0.70614004
4529,845,1.9761786
853,136,4.1119657
3856,922,4.2840104
2437,317,3.1426013
1282,795,3.087922
1315,2746,3.5639882
3725,1847,2.9977405
3895,2552,3.6990445
658,1303,3.5598803
4373,867,4.3341923
1318,1110,1.8013102
2876,2095,3.1904833
2775,198,4.4087467
714,412,3.3338478
5151,14,1.9831587
4014,0,3.9706407
3193,2553,3.0228243
4698,320,2.6012592
1449,1453,1.9712715
2455,2487,2.3867211
3639,940,4.854687
3462,867,2.2937694
0,520,4.0773325
3640,0,3.9476464
2487,1244,3.6582618
5027,854,2.8688903
1678,0,4.9888086
1270,2295,4.5831256
2767,875,3.6820378
1731,1424,4.07466
2942,2086,3.2051044
3565,2201,2.9411592
2235,2965,4.445312
5756,2467,4.3651876
988,2054,2.4420526
1284,1746,3.7299562
1582,903,4.5982494
1496,912,2.714692
4970,865,4.587669
2443,1632,3.60725
1468,2198,3.4304287
5298,2250,2.3851376
5326,1547,2.5473585
2632,2733,3.7595694
852,2018,2.6133857
4808,0,4.1962194
5843,2022,4.6780524
220,0,3.9936335
5310,0,4.040644
2821,792,4.041843
837,1195,4.0793457
4952,0,4.327321
3078,867,3.283674
5478,1671,2.2640126
4973,865,3.4082701
4393,320,3.2437916
2636,2515,3.507932
3140,885,4.251227
5044,687,1.9074172
5331,25,4.6846724
3194,1758,3.2745776
1049,0,4.2528234
1801,659,3.8787827
125,0,3.8221369
885,923,3.8749194
4342,2477,2.77101
1057,0,4.27237
4671,1442,3.4938886
148,0,4.730438
1333,1536,4.357089
4084,0,4.429089
3884,515,2.2110386
167,0,4.199957
4358,778,3.6039925
522,2137,3.4861438
2260,0,4.1140485
410,2626,2.368151
4508,514,2.7096937
632,865,3.5758727
3165,487,3.0536659
5102,2238,3.4749696
3823,1986,3.2433083
2636,2254,4.2514296
1755,89,2.6458566
2008,824,3.6968546
5752,213,4.6268826
2907,1666,2.6245415
1876,1427,3.1171699
2103,2863,2.9505332
4506,1691,4.2655673
3460,2048,2.2618682
1192,1754,2.9702272
4597,1708,2.6789093
4358,509,3.7476435
3545,909,3.3767712
2535,1105,3.2856972
3015,617,1.4496293
2443,2617,3.5483313
114,2121,2.732867
223,1635,3.505377
3428,672,3.449379
4215,323,3.2899787
2979,312,3.0144067
4369,1986,3.5611289
4167,0,4.9531107
1663,995,3.1500425
424,2589,2.0459042
882,0,4.3126426
5928,0,4.937136
1219,2740,3.426505
307,1230,3.1667418
2168,909,3.985427
1277,203,3.5190506
1123,804,3.553862
968,1852,2.7691731
710,939,4.3563833
2874,343,2.991962
1645,879,3.3652713
3518,2530,2.848331
4984,683,3.6412647
763,192,4.3337235
5304,2705,4.1416698
2818,654,4.386936
5967,2691,3.354598
1939,1234,3.4000537
3615,478,3.0857081
3534,0,4.362846
3278,2603,1.7159013
16,1446,3.9745607
5354,0,4.036747
1540,1180,3.7314312
1554,119,4.51912
1259,2494,3.8659086
4822,530,0.54418516
5581,1133,2.0600853
1240,0,5.3617883
4345,0,4.454665
5188,520,4.0644293
3990,394,2.4396193
5075,2242,2.3812675
1381,2643,3.1484032
1435,1705,3.5594645
1502,887,3.1272058
1582,1514,4.0721927
5940,952,2.71482
3890,61,2.9468937
5320,0,3.617614
4445,2864,4.30301
2229,1813,2.6479614
4522,1497,3.0204718
5571,329,2.9594717
3382,0,4.6172323
558,1719,4.068213
1656,922,4.0735846
317,2418,4.501683
5565,1772,3.6980162
1315,347,2.8779964
5884,2861,3.1448934
2824,181,2.765452
3460,0,4.870431
4034,1915,3.9491384
5566,0,4.3266554
4355,752,1.4531322
1805,978,4.214631
4201,1461,3.4475107
3837,0,4.3015738
3085,0,4.3864183
2183,927,4.5498962
2574,2483,4.0951343
1897,919,3.8574247
5544,1222,4.255981
5697,926,3.7475667
4303,1740,2.587564
2928,79,3.3734016
2978,0,4.117001
4458,1461,3.7251763
4096,2226,3.8084817
5024,1237,3.832263
879,2670,3.40655
708,1014,4.106306
5450,2282,3.2908373
3535,2858,3.8786535
4645,1267,2.2329762
2505,784,4.0621705
1368,1427,3.8715916
1015,893,3.9949849
2573,2009,4.102244
3759,2295,3.9082117
2907,1676,2.6440346
5411,14,2.1331985
1135,1022,3.841401
5924,982,3.8403842
5013,1413,3.2345817
2086,2820,3.6698518
2061,2394,3.0806036
3716,304,4.0382237
5176,1495,3.387971
1464,0,4.51259
933,0,4.43572
2122,2704,4.0126076
4813,1644,3.7825491
722,2812,3.5467765
5357,1762,4.1859775
5491,1631,2.5847118
5798,2452,1.7430182
3565,899,3.13141
1766,1404,3.6008759
5365,861,2.9218364
5000,829,4.3820257
2013,1916,1.6019489
3309,2035,2.1444373
2179,2321,2.7025034
5641,101,5.253848
492,991,2.9347534
723,645,3.0831728
1135,2244,3.9247315
4303,1420,2.4562538
4137,1102,3.4203503
5199,2722,3.9101894
2626,2291,2.6404
3754,2117,2.9476879
475,2823,3.941772
433,820,4.1324935
1739,157,3.4877043
3283,742,3.3749585
4695,939,4.226023
4039,322,2.677665
1536,2913,2.4338937
2805,680,2.3328857
1173,1844,3.393945
4810,66,3.3966515
2107,3010,4.636658
917,2626,2.3382308
1603,1370,4.01356
4480,1186,0.90867126
4384,2122,2.2653046
752,2268,4.419967
5620,0,3.5083065
3616,134,2.409509
2303,313,3.276749
2794,1461,3.1283891
1710,2150,2.7984657
5392,1927,2.7028127
3821,2651,4.2855277
2668,1817,4.2327094
6000,2320,2.3777647
1286,1668,1.2175887
1978,1898,3.462542
5394,2822,1.9383781
4977,2613,3.0891423
459,312,3.213542
3804,1670,2.1834772
1514,2428,3.4434464
3270,800,4.264532
4251,1891,3.26994
778,2297,2.9519057
1753,2305,2.524048
3237,2357,2.84606
3544,1069,3.7109694
6029,606,4.7276754
3940,1117,3.1396635
961,0,4.241682
1536,1105,4.613235
4763,0,4.769592
5327,0,4.0674872
4352,2866,3.918943
2221,2101,4.2292795
1725,782,4.745483
3067,2590,3.322982
5665,873,3.819219
4732,275,3.8298595
4794,678,2.6321049
1540,215,4.127302
3502,0,4.4585996
4507,1181,2.4438746
2321,30,3.139491
3388,2212,1.7500032
2487,932,4.097541
4167,1843,3.5207586
2256,0,4.274625
3251,396,2.444429
4810,1546,3.1021538
2090,2089,3.7512336
1201,0,4.6814623
1446,1645,3.9595084
4313,30,3.6498008
3862,0,3.9325705
950,32,3.4952812
2898,2622,4.8724966
3797,1759,4.022465
3027,2393,4.046561
507,2102,3.2724926
1445,3,2.9028122
3588,374,2.3419619
2193,1632,3.5720708
1338,423,3.2275865
5684,513,1.701463
4960,897,3.186809
2960,94,3.7380896
2578,2152,4.2366757
1233,103,4.985574
1715,0,4.7098083
5424,2301,3.2065382
4645,2345,3.4281325
982,877,4.559797
3823,2340,2.5873234
1403,1719,3.5064151
4843,296,3.8204405
1587,2889,3.2758045
2888,995,3.5719404
3679,133,4.7487936
2993,371,1.8583007
1261,0,3.6737254
4249,1012,4.379087
4476,1512,3.9673574
1258,1817,4.773423
2164,2019,4.1801934
3376,1615,1.5782351
703,1237,3.3787096
768,61,2.6980999
3932,1216,2.1715782
4476,2068,3.7544885
3268,866,3.7026708
5045,895,2.8942373
549,54,1.5216296
4081,1721,3.2271457
182,944,2.8768785
5079,2628,4.2563486
29,696,2.5661907
1056,0,4.7009916
1601,2913,2.2780714
1145,524,1.7575334
2641,910,4.1098175
1956,1551,2.9423044
2627,1753,4.643324
1495,1365,1.6727235
1958,2597,4.5718393
1110,1147,3.4112053
4597,2366,3.4718971
1699,2628,3.3633227
2417,251,2.7409134
5925,1462,1.441549
5845,435,2.334502
5347,2363,4.070845
3187,1539,3.689054
1420,1646,3.4186244
4541,1452,2.0875483
5432,0,3.4840517
4455,891,3.2553394
5521,0,4.2971587
5887,867,3.1796577
1385,760,3.4056268
3418,865,4.1964936
1596,2415,3.5666761
548,1395,4.2516675
2452,927,3.695969
5489,518,2.701705
5287,926,3.9545245
2104,2122,1.6222463
3222,1050,4.5965066
5218,908,4.626673
1445,3003,3.1065567
4566,0,3.8764887
88,2475,4.321212
5462,913,4.0198874
2103,2033,2.795665
3306,1141,3.1511183
3414,169,3.823462
1760,19,3.121165
3270,199,4.59925
364,517,3.0622797
46,1767,3.963751
1691,878,3.569908
4630,2252,4.396794
1732,2202,1.8558642
2625,0,4.6132846
60,2282,2.5285597
564,0,4.022364
3036,863,3.853064
1135,2488,3.9986024
3963,888,4.5494733
3722,1605,5.0978756
5878,974,1.823698
80,2089,4.085293
2871,5,4.3329306
4885,2134,3.1692128
2496,0,5.1350164
4185,0,3.6543603
4218,1363,2.7884264
4110,0,4.0273876
4107,657,3.0139565
5088,2176,2.8042588
4882,929,3.2388716
317,1161,3.739533
2230,515,1.7755357
4505,1874,4.043632
4495,0,3.9830563
2955,1916,1.4260243
2179,1961,3.366682
1004,1674,3.2661252
1835,2933,3.387585
5755,939,3.7185473
5395,1000,3.4104016
3722,0,4.93519
1122,2436,3.5531118
5561,231,3.2890546
2661,2691,3.107071
4406,2199,3.0571713
3410,905,2.5377073
1484,2499,2.743857
2086,1397,4.2082286
849,2002,2.6720877
3366,2350,2.3924549
3771,0,4.8555794
5718,2089,1.4178216
5761,951,3.881311
1882,1668,2.0643113
5094,1896,3.6388998
5016,231,3.244968
2036,749,2.7691412
2279,1402,4.000674
1423,1247,3.0031695
3524,1885,2.5243773
5431,478,3.836266
3898,140,3.829821
5448,866,4.349137
2460,922,4.099708
4163,1673,2.1469991
4970,0,4.785691
1759,1895,3.7657857
3334,0,4.3447695
3997,2097,2.2890797
3048,0,4.4851875
2177,1848,3.9563138
5634,2022,4.1258836
2470,558,3.6561632
1776,0,3.5174139
3968,0,4.430202
520,800,4.2099547
5030,0,4.2721834
4124,992,2.8797507
927,1012,4.6281686
236,294,2.8640356
1048,0,4.30597
5662,0,4.0696793
4222,1996,3.1364758
5331,1741,4.151799
1201,1675,1.3286866
2595,2654,2.9613051
3505,0,4.376952
4684,0,2.656188
2353,668,2.368661
4026,1109,3.9429283
4974,2703,4.2232895
5697,2740,3.6119416
5611,1747,3.085782
2378,1611,3.1397667
2070,1694,2.8471045
3434,1872,4.8788056
639,2401,3.5075743
5603,4,3.3614738
2687,2225,2.5991507
5499,1266,3.8102927
5546,491,3.607758
5024,438,2.8848753
5951,1517,4.160463
4877,2022,4.2685103
3835,816,3.2613184
2788,593,3.2635386
1598,2468,2.9844313
2071,2417,3.2935925
1603,1710,4.879472
3890,1654,4.885575
5024,596,2.1988456
547,2603,1.6240855
1512,2766,3.471671
3676,1759,3.888164
104,2822,2.6657739
